timestamp,hour,day_of_week,month,is_weekend,total_kwh,hvac_kwh,water_heater_kwh,refrigerator_kwh,lighting_kwh,other_kwh,temperature,cost_per_kwh,total_cost
2024-05-17 18:00:00,18,4,5,False,3.317,1.431,0.238,0.162,0.604,0.882,85.23150624160087,0.12,0.39804
2024-05-17 19:00:00,19,4,5,False,3.217,1.346,0.291,0.143,0.539,0.898,84.60473959635945,0.12,0.38604
2024-05-17 20:00:00,20,4,5,False,3.743,1.558,0.276,0.138,0.675,1.095,90.1694861515261,0.12,0.44915999999999995
2024-05-17 21:00:00,21,4,5,False,3.923,1.527,0.382,0.144,0.715,1.156,86.09681130205783,0.12,0.47076
2024-05-17 22:00:00,22,4,5,False,3.308,1.294,0.301,0.14,0.543,1.03,90.72825586348674,0.08,0.26464
2024-05-17 23:00:00,23,4,5,False,3.45,1.609,0.393,0.165,0.224,1.06,88.49732565564042,0.08,0.276
2024-05-18 00:00:00,0,5,5,True,1.319,0.512,0.355,0.114,0.077,0.261,86.5804594787537,0.08,0.10552
2024-05-18 01:00:00,1,5,5,True,1.002,0.131,0.358,0.151,0.045,0.317,85.54416571168377,0.08,0.08016
2024-05-18 02:00:00,2,5,5,True,0.784,0.18,0.342,0.157,0.037,0.068,85.93421506872268,0.08,0.06272
2024-05-18 03:00:00,3,5,5,True,1.554,0.63,0.254,0.169,0.092,0.41,87.31098050538738,0.08,0.12432
2024-05-18 04:00:00,4,5,5,True,1.257,0.319,0.304,0.136,0.066,0.432,85.72246415494567,0.08,0.10056
2024-05-18 05:00:00,5,5,5,True,0.736,0.159,0.247,0.188,0.046,0.096,86.95432898958171,0.08,0.05888
2024-05-18 06:00:00,6,5,5,True,3.576,1.456,0.307,0.179,0.607,1.026,82.54220859375629,0.08,0.28608
2024-05-18 07:00:00,7,5,5,True,4.082,1.696,0.23,0.18,0.766,1.21,90.28221979094656,0.08,0.32656
2024-05-18 08:00:00,8,5,5,True,3.829,1.634,0.313,0.177,0.647,1.059,83.18375194606688,0.08,0.30632000000000004
2024-05-18 09:00:00,9,5,5,True,4.756,0.894,0.281,0.159,0.368,0.552,89.91203435660512,0.12,0.57072
2024-05-18 10:00:00,10,5,5,True,2.769,1.104,0.237,0.13,0.438,0.86,89.06700906590082,0.12,0.33228
2024-05-18 11:00:00,11,5,5,True,2.288,0.816,0.276,0.127,0.355,0.714,90.48028145967956,0.12,0.27455999999999997
2024-05-18 12:00:00,12,5,5,True,2.669,1.046,0.21,0.156,0.464,0.792,90.07523653999378,0.12,0.32028
2024-05-18 13:00:00,13,5,5,True,2.232,0.833,0.346,0.149,0.362,0.542,89.52389847166404,0.12,0.26784
2024-05-18 14:00:00,14,5,5,True,2.225,0.834,0.377,0.182,0.361,0.47,89.37075976940545,0.12,0.267
2024-05-18 15:00:00,15,5,5,True,4.634,0.69,0.266,0.182,0.297,0.593,90.8930824047026,0.12,0.55608
2024-05-18 16:00:00,16,5,5,True,1.948,0.821,0.262,0.147,0.329,0.389,92.22392377061077,0.12,0.23376
2024-05-18 17:00:00,17,5,5,True,4.174,1.726,0.359,0.157,0.714,1.218,85.727629134226,0.12,0.50088
2024-05-18 18:00:00,18,5,5,True,3.383,1.325,0.313,0.151,0.633,0.961,84.55267256928833,0.12,0.40596
2024-05-18 19:00:00,19,5,5,True,5.132,2.219,0.3,0.163,0.913,1.537,92.1262104299984,0.12,0.6158399999999999
2024-05-18 20:00:00,20,5,5,True,3.9,1.725,0.237,0.168,0.712,1.057,86.40820773423133,0.12,0.46799999999999997
2024-05-18 21:00:00,21,5,5,True,5.2,2.202,0.324,0.168,0.934,1.572,83.72164522076673,0.12,0.624
2024-05-18 22:00:00,22,5,5,True,3.564,1.378,0.356,0.152,0.672,1.006,85.85409206586752,0.08,0.28512
2024-05-18 23:00:00,23,5,5,True,3.89,1.959,0.199,0.123,0.276,1.334,90.01539868930692,0.08,0.31120000000000003
2024-05-19 00:00:00,0,6,5,True,1.528,0.458,0.364,0.154,0.094,0.459,84.85361373897071,0.08,0.12224
2024-05-19 01:00:00,1,6,5,True,4.503,0.796,0.25,0.17,0.087,0.301,93.16227829168163,0.08,0.36024
2024-05-19 02:00:00,2,6,5,True,0.554,0.073,0.306,0.144,0.04,-0.009,83.6127415551612,0.08,0.044320000000000005
2024-05-19 03:00:00,3,6,5,True,1.147,0.471,0.281,0.145,0.072,0.177,82.11746007372233,0.08,0.09176000000000001
2024-05-19 04:00:00,4,6,5,True,1.423,0.545,0.304,0.115,0.083,0.377,83.99975691664301,0.08,0.11384000000000001
2024-05-19 05:00:00,5,6,5,True,0.926,0.271,0.254,0.166,0.039,0.196,83.91373783652391,0.08,0.07408000000000001
2024-05-19 06:00:00,6,6,5,True,3.25,1.405,0.274,0.157,0.569,0.845,84.79488802293751,0.08,0.26
2024-05-19 07:00:00,7,6,5,True,10.182,1.743,0.347,0.159,0.765,1.208,85.59102806490331,0.08,0.8145600000000001
2024-05-19 08:00:00,8,6,5,True,4.238,1.71,0.234,0.161,0.751,1.383,84.78104128561415,0.08,0.33904000000000006
2024-05-19 09:00:00,9,6,5,True,2.542,0.919,0.206,0.154,0.386,0.878,91.13294476465951,0.12,0.30504
2024-05-19 10:00:00,10,6,5,True,2.615,1.106,0.179,0.165,0.459,0.707,87.19437677179585,0.12,0.3138
2024-05-19 11:00:00,11,6,5,True,2.363,0.914,0.305,0.12,0.392,0.632,84.03162130663003,0.12,0.28356
2024-05-19 12:00:00,12,6,5,True,1.641,0.55,0.259,0.161,0.305,0.366,84.18147327142013,0.12,0.19691999999999998
2024-05-19 13:00:00,13,6,5,True,2.012,0.853,0.31,0.121,0.348,0.38,85.94250270353108,0.12,0.24144
2024-05-19 14:00:00,14,6,5,True,1.863,0.664,0.364,0.12,0.311,0.404,89.13218711277361,0.12,0.22355999999999998
2024-05-19 15:00:00,15,6,5,True,2.159,0.974,0.247,0.147,0.323,0.468,84.73551696557055,0.12,0.25908
2024-05-19 16:00:00,16,6,5,True,2.076,0.71,0.292,0.14,0.358,0.576,89.20145307007928,0.12,0.24912
2024-05-19 17:00:00,17,6,5,True,3.97,1.61,0.208,0.145,0.721,1.286,88.75082573469659,0.12,0.4764
2024-05-19 18:00:00,18,6,5,True,3.787,1.485,0.33,0.135,0.679,1.158,84.27517046684487,0.12,0.45443999999999996
2024-05-19 19:00:00,19,6,5,True,4.554,1.959,0.227,0.144,0.838,1.385,80.68840949351711,0.12,0.54648
2024-05-19 20:00:00,20,6,5,True,5.272,2.165,0.315,0.139,0.958,1.694,90.19199539635598,0.12,0.63264
2024-05-19 21:00:00,21,6,5,True,4.555,1.932,0.222,0.156,0.867,1.378,83.10208074974007,0.12,0.5466
2024-05-19 22:00:00,22,6,5,True,4.056,1.764,0.326,0.127,0.717,1.122,86.68774984479634,0.08,0.32448
2024-05-19 23:00:00,23,6,5,True,3.191,1.481,0.35,0.164,0.198,0.998,86.53856152600402,0.08,0.25528
2024-05-20 00:00:00,0,0,5,False,1.261,0.263,0.378,0.154,0.044,0.422,91.74915762977798,0.08,0.10088
2024-05-20 01:00:00,1,0,5,False,1.353,0.582,0.269,0.147,0.074,0.281,86.18932562414264,0.08,0.10824
2024-05-20 02:00:00,2,0,5,False,1.115,0.346,0.3,0.155,0.069,0.245,84.04481892956221,0.08,0.0892
2024-05-20 03:00:00,3,0,5,False,1.222,0.425,0.303,0.145,0.045,0.304,86.89039728077287,0.08,0.09776
2024-05-20 04:00:00,4,0,5,False,1.116,0.358,0.287,0.153,0.045,0.272,88.83434768264777,0.08,0.08928000000000001
2024-05-20 05:00:00,5,0,5,False,0.98,0.202,0.263,0.138,0.035,0.342,91.01324434833519,0.08,0.0784
2024-05-20 06:00:00,6,0,5,False,2.24,0.666,0.358,0.149,0.427,0.641,84.62410546351899,0.08,0.17920000000000003
2024-05-20 07:00:00,7,0,5,False,2.57,0.977,0.232,0.129,0.45,0.782,87.47077852140117,0.08,0.2056
2024-05-20 08:00:00,8,0,5,False,2.801,1.117,0.297,0.124,0.455,0.808,85.50276616081564,0.08,0.22408000000000003
2024-05-20 09:00:00,9,0,5,False,1.648,0.494,0.282,0.163,0.259,0.449,87.38051204214155,0.12,0.19776
2024-05-20 10:00:00,10,0,5,False,1.618,0.748,0.208,0.129,0.24,0.292,89.00202676611349,0.12,0.19416
2024-05-20 11:00:00,11,0,5,False,1.571,0.515,0.334,0.138,0.231,0.352,82.15284359204793,0.12,0.18852
2024-05-20 12:00:00,12,0,5,False,1.768,0.642,0.216,0.141,0.248,0.521,93.78319030000483,0.12,0.21216
2024-05-20 13:00:00,13,0,5,False,2.251,0.74,0.343,0.115,0.338,0.714,85.00067982035519,0.12,0.27011999999999997
2024-05-20 14:00:00,14,0,5,False,1.871,0.71,0.291,0.16,0.264,0.447,80.27529118927102,0.12,0.22452
2024-05-20 15:00:00,15,0,5,False,2.053,0.619,0.321,0.158,0.315,0.64,91.48477817282661,0.12,0.24636
2024-05-20 16:00:00,16,0,5,False,1.976,0.836,0.297,0.129,0.283,0.432,86.73975284557828,0.12,0.23712
2024-05-20 17:00:00,17,0,5,False,3.632,1.522,0.219,0.17,0.712,1.009,82.68264374191966,0.12,0.43584
2024-05-20 18:00:00,18,0,5,False,2.702,1.035,0.313,0.158,0.451,0.745,87.38475026917341,0.12,0.32424
2024-05-20 19:00:00,19,0,5,False,3.635,1.463,0.352,0.166,0.669,0.986,86.81131661383222,0.12,0.4362
2024-05-20 20:00:00,20,0,5,False,3.524,1.436,0.309,0.141,0.644,0.995,83.6144182495689,0.12,0.42288
2024-05-20 21:00:00,21,0,5,False,3.312,1.342,0.224,0.194,0.59,0.961,88.62424357858504,0.12,0.39743999999999996
2024-05-20 22:00:00,22,0,5,False,2.85,1.275,0.267,0.159,0.484,0.666,87.48783462101903,0.08,0.228
2024-05-20 23:00:00,23,0,5,False,3.105,1.427,0.279,0.144,0.218,1.037,85.9437925833183,0.08,0.2484
2024-05-21 00:00:00,0,1,5,False,1.09,0.209,0.295,0.147,0.065,0.373,84.5597759829839,0.08,0.08720000000000001
2024-05-21 01:00:00,1,1,5,False,1.102,0.27,0.307,0.113,0.05,0.362,89.37331794267111,0.08,0.08816
2024-05-21 02:00:00,2,1,5,False,0.861,0.258,0.25,0.11,0.035,0.208,95.8626296342238,0.08,0.06888
2024-05-21 03:00:00,3,1,5,False,0.936,0.459,0.117,0.14,0.06,0.16,84.92111426252785,0.08,0.07488
2024-05-21 04:00:00,4,1,5,False,1.132,0.312,0.354,0.163,0.041,0.262,83.45530767506119,0.08,0.09055999999999999
2024-05-21 05:00:00,5,1,5,False,0.81,0.247,0.205,0.171,0.032,0.154,96.1213251942026,0.08,0.06480000000000001
2024-05-21 06:00:00,6,1,5,False,2.371,0.947,0.245,0.157,0.382,0.641,92.66703672269351,0.08,0.18968000000000002
2024-05-21 07:00:00,7,1,5,False,2.353,0.804,0.373,0.136,0.401,0.639,94.35642176610426,0.08,0.18824000000000002
2024-05-21 08:00:00,8,1,5,False,7.56,1.377,0.272,0.119,0.556,1.063,84.01133028329573,0.08,0.6048
2024-05-21 09:00:00,9,1,5,False,2.49,0.997,0.407,0.14,0.322,0.624,85.83731987144049,0.12,0.2988
2024-05-21 10:00:00,10,1,5,False,1.938,0.636,0.364,0.165,0.274,0.499,84.59042873605718,0.12,0.23256
2024-05-21 11:00:00,11,1,5,False,4.49,0.597,0.346,0.142,0.239,0.441,91.82235423709383,0.12,0.5388000000000001
2024-05-21 12:00:00,12,1,5,False,2.211,0.86,0.285,0.148,0.346,0.572,86.45631640607827,0.12,0.26532
2024-05-21 13:00:00,13,1,5,False,2.227,0.921,0.215,0.205,0.345,0.541,91.26001743696283,0.12,0.26724
2024-05-21 14:00:00,14,1,5,False,1.863,0.701,0.347,0.146,0.24,0.429,81.35244047451194,0.12,0.22355999999999998
2024-05-21 15:00:00,15,1,5,False,1.479,0.449,0.305,0.148,0.241,0.336,91.50352523185285,0.12,0.17748
2024-05-21 16:00:00,16,1,5,False,1.845,0.648,0.316,0.142,0.237,0.502,90.8560936837149,0.12,0.22139999999999999
2024-05-21 17:00:00,17,1,5,False,3.589,1.396,0.294,0.151,0.609,1.138,93.90228353110211,0.12,0.43068
2024-05-21 18:00:00,18,1,5,False,3.692,1.596,0.275,0.156,0.659,1.007,87.37496037417112,0.12,0.44304
2024-05-21 19:00:00,19,1,5,False,3.362,1.41,0.321,0.148,0.543,0.94,83.29534134561983,0.12,0.40344
2024-05-21 20:00:00,20,1,5,False,3.035,1.125,0.352,0.15,0.515,0.893,87.77585278090886,0.12,0.3642
2024-05-21 21:00:00,21,1,5,False,3.14,1.198,0.39,0.129,0.569,0.854,88.64314777040123,0.12,0.3768
2024-05-21 22:00:00,22,1,5,False,3.665,1.48,0.29,0.129,0.687,1.078,89.53476846340192,0.08,0.2932
2024-05-21 23:00:00,23,1,5,False,2.296,0.88,0.311,0.122,0.157,0.826,86.17470648629458,0.08,0.18367999999999998
2024-05-22 00:00:00,0,2,5,False,1.358,0.385,0.331,0.133,0.063,0.446,88.43154154403673,0.08,0.10864000000000001
2024-05-22 01:00:00,1,2,5,False,1.399,0.447,0.291,0.13,0.074,0.458,85.4781126490884,0.08,0.11192
2024-05-22 02:00:00,2,2,5,False,1.025,0.257,0.369,0.175,0.049,0.174,85.49840522131865,0.08,0.08199999999999999
2024-05-22 03:00:00,3,2,5,False,0.933,0.16,0.349,0.16,0.04,0.225,83.3150682407062,0.08,0.07464000000000001
2024-05-22 04:00:00,4,2,5,False,1.336,0.436,0.313,0.123,0.05,0.413,87.78131383528475,0.08,0.10688
2024-05-22 05:00:00,5,2,5,False,0.87,0.18,0.328,0.125,0.04,0.196,82.41002454923019,0.08,0.0696
2024-05-22 06:00:00,6,2,5,False,2.817,1.051,0.332,0.151,0.477,0.804,85.60492322890916,0.08,0.22536
2024-05-22 07:00:00,7,2,5,False,2.531,0.967,0.27,0.151,0.45,0.692,86.35000006741386,0.08,0.20248000000000002
2024-05-22 08:00:00,8,2,5,False,3.2,1.181,0.328,0.155,0.563,0.972,88.40329424465921,0.08,0.256
2024-05-22 09:00:00,9,2,5,False,2.077,0.805,0.236,0.138,0.3,0.597,87.7482669519755,0.12,0.24924
2024-05-22 10:00:00,10,2,5,False,2.496,0.984,0.25,0.177,0.363,0.722,85.82186546904116,0.12,0.29952
2024-05-22 11:00:00,11,2,5,False,2.067,0.829,0.298,0.138,0.372,0.431,84.28806706233682,0.12,0.24804
2024-05-22 12:00:00,12,2,5,False,2.188,0.765,0.341,0.169,0.337,0.577,88.378398360217,0.12,0.26256
2024-05-22 13:00:00,13,2,5,False,2.133,0.82,0.343,0.123,0.337,0.511,81.62464403862532,0.12,0.25595999999999997
2024-05-22 14:00:00,14,2,5,False,2.138,0.888,0.226,0.178,0.362,0.484,89.42684287415618,0.12,0.25655999999999995
2024-05-22 15:00:00,15,2,5,False,1.715,0.58,0.301,0.125,0.28,0.429,87.70552515729759,0.12,0.2058
2024-05-22 16:00:00,16,2,5,False,2.01,0.755,0.301,0.167,0.346,0.44,88.86953707732094,0.12,0.24119999999999997
2024-05-22 17:00:00,17,2,5,False,3.58,1.476,0.29,0.165,0.591,1.058,83.78043633339325,0.12,0.4296
2024-05-22 18:00:00,18,2,5,False,2.93,1.176,0.217,0.171,0.551,0.816,81.08453732661403,0.12,0.3516
2024-05-22 19:00:00,19,2,5,False,3.01,1.185,0.277,0.145,0.56,0.843,83.84454278372003,0.12,0.36119999999999997
2024-05-22 20:00:00,20,2,5,False,4.011,1.65,0.293,0.156,0.682,1.23,88.50026926768219,0.12,0.48131999999999997
2024-05-22 21:00:00,21,2,5,False,3.747,1.405,0.397,0.151,0.63,1.164,79.31000427557413,0.12,0.44964
2024-05-22 22:00:00,22,2,5,False,3.791,1.528,0.322,0.147,0.665,1.128,89.51797519990711,0.08,0.30328
2024-05-22 23:00:00,23,2,5,False,3.222,1.471,0.326,0.188,0.192,1.044,83.34972489964846,0.08,0.25776
2024-05-23 00:00:00,0,3,5,False,1.109,0.419,0.296,0.118,0.06,0.217,88.23275601378688,0.08,0.08872000000000001
2024-05-23 01:00:00,1,3,5,False,1.314,0.476,0.291,0.186,0.067,0.294,87.04624698978142,0.08,0.10512
2024-05-23 02:00:00,2,3,5,False,1.026,0.397,0.187,0.131,0.067,0.242,84.38856611025996,0.08,0.08208
2024-05-23 03:00:00,3,3,5,False,1.538,0.601,0.37,0.154,0.055,0.357,89.55856685989639,0.08,0.12304000000000001
2024-05-23 04:00:00,4,3,5,False,1.103,0.273,0.243,0.159,0.043,0.385,89.3326184522046,0.08,0.08824
2024-05-23 05:00:00,5,3,5,False,0.657,-0.032,0.284,0.138,0.033,0.234,92.22905197886007,0.08,0.05256
2024-05-23 06:00:00,6,3,5,False,2.927,0.993,0.328,0.182,0.504,0.921,88.79406525604334,0.08,0.23416
2024-05-23 07:00:00,7,3,5,False,2.628,1.052,0.283,0.163,0.387,0.742,90.46475906940444,0.08,0.21024
2024-05-23 08:00:00,8,3,5,False,3.346,1.435,0.202,0.154,0.581,0.974,89.27651244324703,0.08,0.26768000000000003
2024-05-23 09:00:00,9,3,5,False,2.392,0.94,0.308,0.136,0.348,0.661,87.94048717117225,0.12,0.28703999999999996
2024-05-23 10:00:00,10,3,5,False,1.736,0.612,0.328,0.16,0.235,0.401,88.42643749703802,0.12,0.20831999999999998
2024-05-23 11:00:00,11,3,5,False,1.926,0.689,0.337,0.138,0.325,0.436,85.688688774774,0.12,0.23112
2024-05-23 12:00:00,12,3,5,False,2.284,0.978,0.294,0.145,0.328,0.539,93.58090148899453,0.12,0.27408
2024-05-23 13:00:00,13,3,5,False,1.698,0.513,0.353,0.199,0.254,0.379,86.26254161509655,0.12,0.20376
2024-05-23 14:00:00,14,3,5,False,1.932,0.719,0.256,0.132,0.273,0.551,84.09382298390517,0.12,0.23184
2024-05-23 15:00:00,15,3,5,False,2.208,0.806,0.256,0.164,0.289,0.693,86.03211610710595,0.12,0.26496000000000003
2024-05-23 16:00:00,16,3,5,False,1.677,0.599,0.311,0.167,0.316,0.285,84.64133616164006,0.12,0.20124
2024-05-23 17:00:00,17,3,5,False,4.218,1.919,0.291,0.145,0.742,1.12,85.25793657997387,0.12,0.5061599999999999
2024-05-23 18:00:00,18,3,5,False,2.712,1.022,0.257,0.165,0.462,0.807,88.11526308736636,0.12,0.32544
2024-05-23 19:00:00,19,3,5,False,2.536,0.942,0.349,0.138,0.459,0.648,86.88510432662476,0.12,0.30432
2024-05-23 20:00:00,20,3,5,False,2.838,1.161,0.177,0.161,0.509,0.831,88.7226038901442,0.12,0.34056
2024-05-23 21:00:00,21,3,5,False,3.589,1.574,0.293,0.15,0.648,0.923,91.0391213113915,0.12,0.43068
2024-05-23 22:00:00,22,3,5,False,3.414,1.435,0.191,0.141,0.583,1.063,88.94052639039518,0.08,0.27312000000000003
2024-05-23 23:00:00,23,3,5,False,2.588,1.132,0.279,0.11,0.166,0.901,86.95184994975804,0.08,0.20704
2024-05-24 00:00:00,0,4,5,False,0.774,0.231,0.333,0.149,0.033,0.028,87.97905492417684,0.08,0.06192
2024-05-24 01:00:00,1,4,5,False,1.329,0.394,0.302,0.172,0.053,0.408,89.06744673226223,0.08,0.10632
2024-05-24 02:00:00,2,4,5,False,0.83,0.325,0.225,0.142,0.029,0.109,85.62306871083639,0.08,0.0664
2024-05-24 03:00:00,3,4,5,False,1.131,0.383,0.33,0.147,0.06,0.211,85.18175284496017,0.08,0.09048
2024-05-24 04:00:00,4,4,5,False,0.966,0.248,0.347,0.14,0.029,0.201,89.96828055392645,0.08,0.07728
2024-05-24 05:00:00,5,4,5,False,1.477,0.439,0.295,0.175,0.058,0.51,88.35057412084768,0.08,0.11816000000000002
2024-05-24 06:00:00,6,4,5,False,2.705,1.174,0.174,0.15,0.467,0.739,89.27406943239694,0.08,0.2164
2024-05-24 07:00:00,7,4,5,False,3.318,1.342,0.337,0.183,0.578,0.878,83.12934300624786,0.08,0.26544
2024-05-24 08:00:00,8,4,5,False,3.039,1.405,0.239,0.139,0.552,0.705,85.56234798220079,0.08,0.24312000000000003
2024-05-24 09:00:00,9,4,5,False,1.771,0.726,0.238,0.158,0.285,0.364,87.63252434513448,0.12,0.21252
2024-05-24 10:00:00,10,4,5,False,1.871,0.771,0.283,0.131,0.243,0.443,84.68732628462838,0.12,0.22452
2024-05-24 11:00:00,11,4,5,False,1.856,0.569,0.255,0.141,0.345,0.546,88.47120947080997,0.12,0.22272
2024-05-24 12:00:00,12,4,5,False,2.118,0.873,0.331,0.14,0.331,0.443,81.8601771522508,0.12,0.25416
2024-05-24 13:00:00,13,4,5,False,2.097,0.802,0.327,0.148,0.328,0.491,87.0120135567309,0.12,0.25164
2024-05-24 14:00:00,14,4,5,False,1.934,0.72,0.262,0.149,0.326,0.475,86.78251817504076,0.12,0.23207999999999998
2024-05-24 15:00:00,15,4,5,False,4.554,0.565,0.382,0.155,0.278,0.484,86.47267090566287,0.12,0.54648
2024-05-24 16:00:00,16,4,5,False,1.93,0.739,0.327,0.151,0.313,0.399,83.09243750517922,0.12,0.23159999999999997
2024-05-24 17:00:00,17,4,5,False,3.377,1.391,0.323,0.137,0.6,0.926,87.820158848499,0.12,0.40523999999999993
2024-05-24 18:00:00,18,4,5,False,3.71,1.455,0.295,0.122,0.635,1.203,89.47309962489082,0.12,0.4452
2024-05-24 19:00:00,19,4,5,False,3.878,1.559,0.288,0.143,0.711,1.178,81.60884248013282,0.12,0.46536
2024-05-24 20:00:00,20,4,5,False,3.416,1.374,0.298,0.13,0.598,1.016,89.83712065772286,0.12,0.40991999999999995
2024-05-24 21:00:00,21,4,5,False,7.765,1.386,0.228,0.164,0.644,1.138,86.07529625082555,0.12,0.9318
2024-05-24 22:00:00,22,4,5,False,3.834,1.428,0.355,0.165,0.633,1.253,90.83827967498073,0.08,0.30672
2024-05-24 23:00:00,23,4,5,False,3.722,1.79,0.303,0.147,0.249,1.233,87.24909695140158,0.08,0.29776
2024-05-25 00:00:00,0,5,5,True,0.571,0.142,0.264,0.148,0.04,-0.024,82.65669761260222,0.08,0.04568
2024-05-25 01:00:00,1,5,5,True,1.651,0.548,0.28,0.16,0.074,0.589,87.66986400881083,0.08,0.13208
2024-05-25 02:00:00,2,5,5,True,2.383,0.371,0.303,0.161,0.056,0.059,90.98601279370533,0.08,0.19064
2024-05-25 03:00:00,3,5,5,True,1.06,0.352,0.234,0.136,0.04,0.298,87.8855410547864,0.08,0.0848
2024-05-25 04:00:00,4,5,5,True,1.143,0.404,0.221,0.17,0.075,0.273,85.84745966604119,0.08,0.09144000000000001
2024-05-25 05:00:00,5,5,5,True,1.564,0.5,0.258,0.174,0.088,0.544,92.3217065207612,0.08,0.12512
2024-05-25 06:00:00,6,5,5,True,4.062,1.532,0.333,0.174,0.689,1.334,91.11060033054153,0.08,0.32496
2024-05-25 07:00:00,7,5,5,True,3.263,1.412,0.267,0.152,0.57,0.863,86.84374309982073,0.08,0.26104
2024-05-25 08:00:00,8,5,5,True,4.158,1.825,0.231,0.148,0.75,1.204,89.28863877729766,0.08,0.33264000000000005
2024-05-25 09:00:00,9,5,5,True,1.987,0.619,0.32,0.168,0.318,0.563,87.79691986959944,0.12,0.23844
2024-05-25 10:00:00,10,5,5,True,2.422,0.723,0.297,0.156,0.4,0.846,84.99037180311055,0.12,0.29064
2024-05-25 11:00:00,11,5,5,True,1.957,0.719,0.186,0.122,0.354,0.575,85.14840877273141,0.12,0.23484
2024-05-25 12:00:00,12,5,5,True,2.076,0.77,0.301,0.151,0.305,0.549,86.24267097082763,0.12,0.24912
2024-05-25 13:00:00,13,5,5,True,1.75,0.512,0.271,0.146,0.293,0.529,92.14765143219637,0.12,0.21
2024-05-25 14:00:00,14,5,5,True,2.274,0.935,0.236,0.146,0.348,0.608,90.50589409104971,0.12,0.27288
2024-05-25 15:00:00,15,5,5,True,1.923,0.716,0.236,0.144,0.302,0.524,88.98987158396021,0.12,0.23076
2024-05-25 16:00:00,16,5,5,True,2.107,0.848,0.223,0.11,0.406,0.52,85.15403059112369,0.12,0.25284
2024-05-25 17:00:00,17,5,5,True,5.125,2.32,0.298,0.145,0.946,1.417,89.26356823122119,0.12,0.615
2024-05-25 18:00:00,18,5,5,True,4.68,1.867,0.318,0.157,0.85,1.489,85.19340574110267,0.12,0.5616
2024-05-25 19:00:00,19,5,5,True,4.411,1.825,0.254,0.141,0.768,1.423,90.63496277456863,0.12,0.5293199999999999
2024-05-25 20:00:00,20,5,5,True,3.353,1.38,0.192,0.158,0.595,1.028,89.81202364158925,0.12,0.40236
2024-05-25 21:00:00,21,5,5,True,3.707,1.494,0.312,0.121,0.681,1.099,87.75446225031013,0.12,0.44483999999999996
2024-05-25 22:00:00,22,5,5,True,4.985,2.109,0.352,0.173,0.891,1.461,82.02394420894137,0.08,0.39880000000000004
2024-05-25 23:00:00,23,5,5,True,3.323,1.623,0.217,0.137,0.221,1.124,80.9720693557304,0.08,0.26584
2024-05-26 00:00:00,0,6,5,True,1.655,0.588,0.242,0.148,0.085,0.592,90.90069138488239,0.08,0.13240000000000002
2024-05-26 01:00:00,1,6,5,True,1.782,0.67,0.361,0.161,0.097,0.494,89.02466454462471,0.08,0.14256
2024-05-26 02:00:00,2,6,5,True,1.57,0.536,0.277,0.18,0.066,0.511,88.64194746785043,0.08,0.12560000000000002
2024-05-26 03:00:00,3,6,5,True,1.207,0.391,0.319,0.149,0.046,0.301,87.58168073833055,0.08,0.09656
2024-05-26 04:00:00,4,6,5,True,1.427,0.397,0.249,0.132,0.076,0.573,84.98503338033373,0.08,0.11416000000000001
2024-05-26 05:00:00,5,6,5,True,1.561,0.655,0.198,0.149,0.078,0.481,86.72772919378994,0.08,0.12488
2024-05-26 06:00:00,6,6,5,True,3.151,1.216,0.269,0.127,0.572,0.967,88.8039075407459,0.08,0.25207999999999997
2024-05-26 07:00:00,7,6,5,True,2.992,1.084,0.298,0.158,0.524,0.927,89.25144195367444,0.08,0.23936000000000002
2024-05-26 08:00:00,8,6,5,True,4.041,1.732,0.267,0.167,0.73,1.146,83.0453077502558,0.08,0.32328
2024-05-26 09:00:00,9,6,5,True,1.869,0.601,0.288,0.134,0.316,0.529,87.79079017099416,0.12,0.22427999999999998
2024-05-26 10:00:00,10,6,5,True,2.411,0.93,0.306,0.136,0.384,0.654,84.63225398204864,0.12,0.28931999999999997
2024-05-26 11:00:00,11,6,5,True,1.977,0.768,0.281,0.164,0.32,0.444,82.68049007243913,0.12,0.23724
2024-05-26 12:00:00,12,6,5,True,1.942,0.669,0.352,0.133,0.309,0.479,85.57674022576217,0.12,0.23304
2024-05-26 13:00:00,13,6,5,True,2.131,0.843,0.272,0.127,0.343,0.546,90.51320951884051,0.12,0.25571999999999995
2024-05-26 14:00:00,14,6,5,True,2.699,0.988,0.383,0.196,0.418,0.714,83.38301902081372,0.12,0.32387999999999995
2024-05-26 15:00:00,15,6,5,True,1.736,0.687,0.196,0.165,0.345,0.344,90.29906132121559,0.12,0.20831999999999998
2024-05-26 16:00:00,16,6,5,True,2.039,0.897,0.386,0.125,0.307,0.325,89.3062967698908,0.12,0.24468
2024-05-26 17:00:00,17,6,5,True,5.21,2.142,0.36,0.163,0.935,1.61,94.40352288668986,0.12,0.6252
2024-05-26 18:00:00,18,6,5,True,3.859,1.574,0.261,0.126,0.695,1.202,90.63792998592717,0.12,0.46308
2024-05-26 19:00:00,19,6,5,True,3.804,1.564,0.281,0.147,0.682,1.13,82.21960332908685,0.12,0.45647999999999994
2024-05-26 20:00:00,20,6,5,True,4.067,1.62,0.396,0.15,0.737,1.165,88.27901037493534,0.12,0.48804000000000003
2024-05-26 21:00:00,21,6,5,True,4.215,1.758,0.259,0.156,0.733,1.309,88.98315528992761,0.12,0.5057999999999999
